_id,date_sent,date_received,thread_id,from_recipient_id,to_recipient_id,body,receipt_timestamp,quote_id,quote_author,quote_body,quote_missing,reactions_last_seen
820,1676495533613,1676495533612,2,14,14,I love romantic comedies.,-1,0.0,0.0,,0,1676496185145
821,1676495558173,1676495559455,2,19,19,I love watching football.,-1,0.0,0.0,,0,1676496187537
822,1676512446604,1676512448869,2,10,10,,-1,0.0,0.0,,0,1676544705686
823,1676512462967,1676512462949,2,10,10,Tennis is a great workout.,-1,0.0,0.0,,0,1676514332903
824,1676512487021,1676512486426,2,14,14,Virtual reality is the future.,-1,0.0,0.0,,0,1676512486655
825,1676512519743,1676512519949,2,17,17,I'm studying for my exams.,-1,0.0,0.0,,0,1676512522944
826,1676513021762,1676513025077,2,19,19,Meditation is so relaxing.,-1,0.0,0.0,,0,1676514332890
827,1676513043036,1676513044586,2,19,19,I love romantic comedies.,-1,0.0,0.0,,0,1676514332890
828,1676517479364,1676517479996,2,5,5,Rock concerts are the best!,-1,0.0,0.0,,0,1676544705661
829,1676520869568,1676520870052,2,12,12,Beaches are my favorite vacation spots.,-1,0.0,0.0,,0,1676544705661
830,1676580719290,1676580720587,2,5,5,Meditation is so relaxing.,-1,0.0,0.0,,0,1676580851066
831,1676580805195,1676580805842,2,19,19,I'm studying for my exams.,-1,0.0,0.0,,0,1676580851066
832,1676580845597,1676580846183,2,6,6,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1676580851066
833,1676580863604,1676580863364,2,10,10,I reached a new level in my favorite game.,-1,0.0,0.0,,0,1676580863549
834,1676580869256,1676580868894,2,5,5,I love vintage clothing.,-1,0.0,0.0,,0,1676581923973
835,1676580872172,1676580871759,2,8,8,I love spicy Thai food.,-1,0.0,0.0,,0,1676581924188
836,1676580900854,1676580901092,2,6,6,I tried a new Italian restaurant.,-1,0.0,0.0,,0,1676588723310
837,1676580938245,1676580938362,2,5,5,I'm planning a trip to Europe.,-1,0.0,0.0,,0,1676581924188
838,1676585460653,1676585462630,2,10,10,Basketball is so exciting!,-1,0.0,0.0,,0,1676588723310
839,1676585495941,1676585496239,2,10,10,Nature is so refreshing.,-1,0.0,0.0,,0,1676585859018
840,1676586136419,1676586143089,2,16,16,I love spicy Thai food.,-1,0.0,0.0,,0,1676586253370
841,1676586157800,1676586157739,2,10,10,I love romantic comedies.,-1,0.0,0.0,,0,1676586253370
842,1676586168633,1676586168769,2,6,6,Nature is so refreshing.,-1,0.0,0.0,,0,1676586253370
843,1676586183196,1676586183256,2,10,10,I reached a new level in my favorite game.,-1,0.0,0.0,,0,1676586253370
844,1676586202669,1676586202776,2,16,16,My dog is the cutest!,-1,0.0,0.0,,0,1676586253370
845,1676586249012,1676586249267,2,16,16,Have you read the latest bestseller?,-1,0.0,0.0,,0,1676586253370
846,1676586312224,1676586311946,2,10,10,Have you tried the latest Xbox game?,-1,0.0,0.0,,0,1676586312182
847,1676586323087,1676586322777,2,6,6,I love romantic comedies.,-1,0.0,0.0,,0,1676586322952
848,1676586349046,1676586349916,2,10,10,I got a new pair of shoes.,-1,0.0,0.0,,0,1676588723310
849,1676586384026,1676586383721,2,6,6,Beaches are my favorite vacation spots.,-1,0.0,0.0,,0,1676586383900
850,1676588669177,1676588674064,2,7,7,Virtual reality is the future.,-1,0.0,0.0,,0,1676588723305
851,1676588721510,1676588721415,2,7,7,I love strategy games.,-1,0.0,0.0,,0,1676590891262
852,1676588740511,1676588740530,5,2,67,Virtual reality is the future.,1676588744562,0.0,0.0,,0,-1
853,1676588863800,1676588865916,2,10,10,I tried a new Italian restaurant.,-1,0.0,0.0,,0,1676590891246
854,1676590774483,1676590775311,2,5,5,I love romantic comedies.,-1,0.0,0.0,,0,1676590891246
855,1676590814205,1676590814695,2,12,12,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1676592193604
856,1676591136410,1676591137151,2,16,16,Homemade pizza is the best.,-1,0.0,0.0,,0,1676592193597
857,1676591598373,1676591599667,2,10,10,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1676592193597
858,1676592187411,1676592188579,2,14,14,I love vintage clothing.,-1,0.0,0.0,,0,1676592193597
859,1676592931952,1676592933675,2,17,17,I'm planning a trip to Europe.,-1,0.0,0.0,,0,1676593513538
860,1676593008381,1676593008760,2,10,10,I'm planning a trip to Europe.,-1,0.0,0.0,,0,1676593011612
861,1676593026803,1676593026714,2,10,10,Cryptocurrencies are so volatile.,-1,0.0,0.0,,0,1676593029436
862,1676593038593,1676593038877,2,5,5,My dog is the cutest!,-1,0.0,0.0,,0,1676593513530
863,1676593116839,1676593117920,2,17,17,Learning languages is fun.,-1,1676593008381.0,10.0,I'm planning a trip to Europe.,0,1676593513530
864,1676593123782,1676593123852,2,10,10,The new iPhone is amazing.,-1,0.0,0.0,,0,1676593513530
865,1676593133915,1676593133967,2,17,17,Have you read the latest bestseller?,-1,0.0,0.0,,0,1676593513530
866,1676593141550,1676593142089,2,5,5,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1676593513530
867,1676593145502,1676593145709,2,14,14,I tried a new Italian restaurant.,-1,0.0,0.0,,0,1676593513530
868,1676593150713,1676593150919,2,10,10,Basketball is so exciting!,-1,0.0,0.0,,0,1676593513530
869,1676594057337,1676594059067,2,10,10,I'm on a new diet.,-1,0.0,0.0,,0,1676596082177
870,1676594094274,1676594095080,2,14,14,I'm thinking of investing in stocks.,-1,0.0,0.0,,0,1676594097953
871,1676594115234,1676594115302,2,10,10,I'm studying for my exams.,-1,0.0,0.0,,0,1676594628647
872,1676594528761,1676594529738,2,5,5,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1676594628647
873,1676595263533,1676595268792,2,8,8,I'm thinking of investing in stocks.,-1,1676593145502.0,14.0,I tried a new Italian restaurant.,0,1676600218182
874,1676595437013,1676595437463,5,8,8,Saving money is important.,-1,0.0,0.0,,0,1676595462946
875,1676595474007,1676595474046,5,2,67,I love spicy Thai food.,1676595478134,0.0,0.0,,0,-1
876,1676595495222,1676595495301,5,8,8,I love hiking in the mountains.,-1,0.0,0.0,,0,1676595556336
877,1676595559452,1676595559472,5,2,67,Have you tried the latest Xbox game?,1676595563654,0.0,0.0,,0,-1
878,1676595567352,1676595567030,5,8,8,Cryptocurrencies are so volatile.,-1,0.0,0.0,,0,1676595567172
879,1676595813412,1676595813126,2,12,12,Tennis is a great workout.,-1,0.0,0.0,,0,1676596970957
880,1676595911556,1676595911232,2,14,14,Saving money is important.,-1,0.0,0.0,,0,1676596082161
881,1676596054155,1676596054638,2,14,14,Homemade pizza is the best.,-1,0.0,0.0,,0,1676596082161
882,1676596937295,1676596938454,2,5,5,I'm studying for my exams.,-1,0.0,0.0,,0,1676596970950
883,1676600137187,1676600138494,2,19,19,Virtual reality is the future.,-1,0.0,0.0,,0,1676600144159
884,1676600153165,1676600153742,2,19,19,I tried a new Italian restaurant.,-1,0.0,0.0,,0,1676600158101
885,1676600211174,1676600211721,2,6,6,I'm thinking of investing in stocks.,-1,0.0,0.0,,0,1676600218180
886,1676600233093,1676600233021,2,7,7,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1676600233261
887,1676600253748,1676600253915,2,19,19,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1676600254101
888,1676652105610,1676652108045,2,19,19,I'm studying for my exams.,-1,0.0,0.0,,0,1676652376878
889,1676652122826,1676652123065,2,5,5,Have you read the latest bestseller?,-1,0.0,0.0,,0,1676652376833
890,1676744279815,1676744287691,5,14,14,I'm taking an online course.,-1,0.0,0.0,,0,1676751216479
891,1676744356402,1676744356448,5,2,67,I'm studying for my exams.,1676744360567,0.0,0.0,,0,-1
892,1676745384875,1676745385709,5,7,7,I tried a new Italian restaurant.,-1,0.0,0.0,,0,1676745770565
893,1676745406694,1676745407525,2,12,12,Homemade pizza is the best.,-1,0.0,0.0,,0,1676745731750
894,1676745514733,1676745516854,2,8,8,I love romantic comedies.,-1,0.0,0.0,,0,1676745731750
895,1676745637766,1676745638622,2,11,11,Basketball is so exciting!,-1,0.0,0.0,,0,1676745731750
896,1676745655257,1676745655974,2,7,7,Cryptocurrencies are so volatile.,-1,0.0,0.0,,0,1676745731750
897,1676745717384,1676745719182,2,19,19,,-1,0.0,0.0,,0,1676751153015
898,1676745725163,1676745725682,2,6,6,Meditation is so relaxing.,-1,0.0,0.0,,0,1676745731750
899,1676745738791,1676745738962,2,16,16,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1676745739348
900,1676745756540,1676745756723,5,6,6,Beaches are my favorite vacation spots.,-1,0.0,0.0,,0,1676751216479
901,1676745775717,1676745777453,2,10,10,I love hiking in the mountains.,-1,0.0,0.0,,0,1676746454098
902,1676745797857,1676745798686,2,7,7,Have you seen the Oscar nominees?,-1,1676745725163.0,6.0,Meditation is so relaxing.,0,1676746454098
903,1676745847498,1676745852353,2,7,7,Have you tried the latest Xbox game?,-1,1676745775717.0,10.0,I love hiking in the mountains.,0,1676746459206
904,1676746190874,1676746191658,2,5,5,Mystery books are so engaging.,-1,0.0,0.0,,0,1676746459206
905,1676746240596,1676746242914,2,17,17,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1676746459206
906,1676747987041,1676747988851,2,7,7,I'm on a new diet.,-1,0.0,0.0,,0,1676751153000
907,1676748418250,1676748420841,2,19,19,Nature is so refreshing.,-1,0.0,0.0,,0,1676751153000
908,1676748589099,1676748590292,2,10,10,I reached a new level in my favorite game.,-1,0.0,0.0,,0,1676751153000
909,1676748624809,1676748625453,2,8,8,I'm studying for my exams.,-1,0.0,0.0,,0,1676751153000
910,1676748638014,1676748638425,2,5,5,I'm studying for my exams.,-1,0.0,0.0,,0,1676751153000
911,1676748656483,1676748657291,2,7,7,Basketball is so exciting!,-1,0.0,0.0,,0,1676751168611
912,1676748728958,1676748730246,2,7,7,I'm thinking of investing in stocks.,-1,0.0,0.0,,0,1676751172663
913,1676748854908,1676748869304,2,19,19,I just finished reading a great novel.,-1,0.0,0.0,,0,1676751175648
914,1676749937396,1676749938014,5,14,14,I love hiking in the mountains.,-1,0.0,0.0,,0,1676751216476
915,1676750095791,1676750096389,2,14,14,I'm on a new diet.,-1,0.0,0.0,,0,1676751176100
916,1676750104332,1676750105965,2,19,19,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1676751180025
917,1676750303616,1676750304752,5,8,8,I love romantic comedies.,-1,0.0,0.0,,0,1676751216476
918,1676750353079,1676750354004,2,16,16,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1676751182135
919,1676750361430,1676750361837,2,12,12,I got a new pair of shoes.,-1,0.0,0.0,,0,1676751213866
920,1676750472355,1676750473050,5,5,5,I've started doing yoga.,-1,0.0,0.0,,0,1676751216476
921,1676750512035,1676750513462,2,19,19,Cryptocurrencies are so volatile.,-1,0.0,0.0,,0,1676751192445
922,1676750527432,1676750528802,2,19,19,I love vintage clothing.,-1,0.0,0.0,,0,1676751192445
923,1676750546283,1676750546768,2,12,12,I'm learning a new programming language.,-1,0.0,0.0,,0,1676751192645
924,1676750563793,1676750564390,2,5,5,Have you read the latest bestseller?,-1,0.0,0.0,,0,1676751194093
925,1676751136288,1676751137548,5,7,7,I love vintage clothing.,-1,0.0,0.0,,0,1676751216476
926,1676751143963,1676751144472,5,7,7,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1676751216476
927,1676751182257,1676751183557,5,12,12,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1678133543836
928,1676751298832,1676751300205,5,16,16,Tennis is a great workout.,-1,0.0,0.0,,0,1676752384033
929,1677020569553,1677020573329,2,8,8,,-1,0.0,0.0,,0,1677096979341
930,1677020747916,1677020750478,2,17,17,I love hiking in the mountains.,-1,0.0,0.0,,0,1677020895278
931,1677020808125,1677020811894,2,19,19,Have you tried the latest Xbox game?,-1,0.0,0.0,,0,1677020895278
932,1677020913657,1677020915811,2,9,9,,-1,0.0,0.0,,0,1677021389388
933,1677020926584,1677020927515,2,9,9,Mystery books are so engaging.,-1,0.0,0.0,,0,1677021389385
934,1677020971978,1677020973298,2,5,5,Cryptocurrencies are so volatile.,-1,0.0,0.0,,0,1677096979341
935,1677096866118,1677096872672,2,12,12,I love romantic comedies.,-1,0.0,0.0,,0,1677096979267
936,1677097030750,1677097033287,2,10,10,Nature is so refreshing.,-1,0.0,0.0,,0,1677370741183
937,1677097208840,1677097212100,2,19,19,I went for a walk in the park.,-1,0.0,0.0,,0,1677370741183
938,1677097243607,1677097247440,2,19,19,I'm listening to the new Taylor Swift album.,-1,0.0,0.0,,0,1677097266018
939,1677098325471,1677098329525,2,19,19,I'm planning a trip to Europe.,-1,0.0,0.0,,0,1677098335071
940,1677098563028,1677098565808,2,5,5,Virtual reality is the future.,-1,0.0,0.0,,0,1677098568759
941,1677099797764,1677099801034,2,12,12,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1677100228601
942,1677105479232,1677105494937,2,6,6,Have you read the latest bestseller?,-1,0.0,0.0,,0,1677107972524
943,1677108762681,1677108766059,2,10,10,Mystery books are so engaging.,-1,0.0,0.0,,0,1677370741181
944,1677109527228,1677109530410,2,16,16,Have you tried the latest Xbox game?,-1,0.0,0.0,,0,1677370741181
945,1677358834122,1677358837874,3,19,19,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1677358872542
946,1677358887788,1677358887828,3,2,64,My dog is the cutest!,1677359218666,0.0,0.0,,0,-1
947,1677370635338,1677370638919,2,12,12,I love spicy Thai food.,-1,0.0,0.0,,0,1677370741181
948,1677370654990,1677370655661,2,6,6,,-1,,,,0,1677370741181
949,1677370676719,1677370677123,2,9,9,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1677370745221
950,1677370678571,1677370678848,2,10,10,Meditation is so relaxing.,-1,0.0,0.0,,0,1677370756949
951,1677370683712,1677370683952,2,10,10,I went for a walk in the park.,-1,0.0,0.0,,0,1677370746705
952,1677370688320,1677370688726,2,6,6,Cryptocurrencies are so volatile.,-1,0.0,0.0,,0,1677371125397
953,1677370691012,1677370691447,2,5,5,I'm planning a trip to Europe.,-1,0.0,0.0,,0,1677370750566
954,1677370699224,1677370699445,2,9,9,Saving money is important.,-1,0.0,0.0,,0,1677370750766
955,1677370709635,1677370710194,2,11,11,Nature is so refreshing.,-1,0.0,0.0,,0,1677370750958
956,1677370752565,1677370752660,2,9,9,Mystery books are so engaging.,-1,0.0,0.0,,0,1677370753092
957,1677370756651,1677370756728,2,10,10,Meditation is so relaxing.,-1,0.0,0.0,,0,1677370756947
958,1677370779890,1677370779913,2,2,18,I just finished reading a great novel.,1677370783616,0.0,0.0,,0,1677370864981
959,1677370791257,1677370791466,2,14,14,I love strategy games.,-1,0.0,0.0,,0,1677370864981
960,1677370860908,1677370861737,2,7,7,I love romantic comedies.,-1,0.0,0.0,,0,1677370872105
961,1677370902541,1677370902665,2,6,6,I tried a new Italian restaurant.,-1,1677370860908.0,7.0,I love romantic comedies.,0,1677370902871
962,1677370915535,1677370915771,2,12,12,I've started doing yoga.,-1,0.0,0.0,,0,1677370918244
963,1677370954547,1677370957091,2,12,12,I reached a new level in my favorite game.,-1,0.0,0.0,,0,1677371027731
964,1677370958616,1677370958921,2,10,10,My dog is the cutest!,-1,1677370902541.0,6.0,I tried a new Italian restaurant.,0,1677371027731
965,1677370970815,1677370970946,2,7,7,I got a new pair of shoes.,-1,0.0,0.0,,0,1677371027727
966,1677371020154,1677371020625,2,16,16,I've started doing yoga.,-1,0.0,0.0,,0,1677371040361
967,1677371021107,1677371021407,2,12,12,I'm taking an online course.,-1,0.0,0.0,,0,1677371027727
968,1677371000753,1677371040165,2,5,5,I got a new fish tank.,-1,0.0,0.0,,0,1677371040360
969,1677371040432,1677371040465,2,12,12,I'm thinking of investing in stocks.,-1,0.0,0.0,,0,1677371125397
970,1677371050892,1677371051145,2,12,12,I'm taking an online course.,-1,0.0,0.0,,0,1677371125397
971,1677371068592,1677371068874,2,5,5,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1677371125393
972,1677371079129,1677371079488,2,7,7,I went for a walk in the park.,-1,1677371021107.0,12.0,I'm taking an online course.,0,1677371371440
973,1677371100763,1677371102421,2,19,19,Have you tried the latest Xbox game?,-1,0.0,0.0,,0,1677371125393
974,1677371600941,1677371601847,2,12,12,I love hiking in the mountains.,-1,0.0,0.0,,0,1677371865456
975,1677371859603,1677371862013,2,19,19,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1677371865456
976,1677371931452,1677371933524,2,19,19,I love spicy Thai food.,-1,0.0,0.0,,0,1677374085822
977,1677371989405,1677371989935,2,9,9,I love romantic comedies.,-1,0.0,0.0,,0,1677374086969
978,1677375243257,1677375243286,3,2,64,Tennis is a great workout.,1677376431569,0.0,0.0,,0,-1
979,1677376457338,1677376471746,3,19,19,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1677376508874
980,1677386604894,1677386607555,2,14,14,I'm planning a trip to Europe.,-1,0.0,0.0,,0,1677413707198
981,1677388399299,1677388401367,2,5,5,Have you tried the latest Xbox game?,-1,0.0,0.0,,0,1677413707198
982,1677427356480,1677427359501,2,14,14,Tennis is a great workout.,-1,1677386604894.0,14.0,I'm planning a trip to Europe.,0,1677427363626
983,1677452722413,1677452722413,6,8,8,I tried a new Italian restaurant.,-1,0.0,0.0,,0,-1
984,1677452727141,1677456001406,6,8,8,Meditation is so relaxing.,-1,0.0,0.0,,0,1677456007386
985,1677452976663,1677456001573,6,7,7,I've started doing yoga.,-1,0.0,0.0,,0,1677456007386
986,1677453031602,1677456001627,6,7,7,I got a new pair of shoes.,-1,0.0,0.0,,0,1677456007386
987,1677456027397,1677456027414,6,2,68,I'm on a new diet.,1677456039672,0.0,0.0,,0,-1
988,1677524368888,1677524373668,2,19,19,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1677524576339
989,1677510728427,1677524391354,2,7,7,,-1,0.0,0.0,,0,1677524745094
990,1677524505657,1677524505680,6,2,68,Summer fashion trends are so colorful.,1677524508523,0.0,0.0,,0,-1
991,1677524524125,1677524524631,6,8,8,I'm studying for my exams.,-1,0.0,0.0,,0,1677524524795
992,1677524534024,1677524534467,6,7,7,I'm thinking of investing in stocks.,-1,0.0,0.0,,0,1677524534599
993,1677524546341,1677524546350,6,2,68,I'm learning a new programming language.,1677524549562,0.0,0.0,,0,-1
994,1677524554069,1677524554646,2,12,12,I got a new pair of shoes.,-1,0.0,0.0,,0,1677524576338
995,1677524586835,1677524587322,2,6,6,I've started doing yoga.,-1,1677524554069.0,12.0,I got a new pair of shoes.,0,1677524745094
996,1677524585517,1677524588227,2,19,19,I'm on a new diet.,-1,0.0,0.0,,0,1677524591051
997,1677524594926,1677524595400,2,6,6,Tennis is a great workout.,-1,0.0,0.0,,0,1677525487467
998,1677524628939,1677524629416,6,6,6,Saving money is important.,-1,1677524505657.0,2.0,Summer fashion trends are so colorful.,0,1677524637473
999,1677524629389,1677524629935,2,7,7,I'm planning a trip to Europe.,-1,0.0,0.0,,0,1677524630110
1000,1677524638521,1677524638915,6,6,6,I'm learning a new programming language.,-1,0.0,0.0,,0,1677524639064
1001,1677524661169,1677524661990,2,12,12,Cryptocurrencies are so volatile.,-1,0.0,0.0,,0,1677524745093
1002,1677524679070,1677524681733,2,19,19,I got a new fish tank.,-1,0.0,0.0,,0,1677524745093
1003,1677524685468,1677524685932,2,8,8,Learning languages is fun.,-1,0.0,0.0,,0,1677524745093
1004,1677524706987,1677524707017,6,2,68,I've started doing yoga.,1677524711245,0.0,0.0,,0,-1
1005,1677524709623,1677524710314,2,16,16,Meditation is so relaxing.,-1,0.0,0.0,,0,1677576724973
1006,1677524711804,1677524712204,2,6,6,I tried a new Italian restaurant.,-1,1677524679070.0,19.0,I got a new fish tank.,0,1677526808533
1007,1677524718701,1677524719748,6,17,17,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1677524739729
1008,1677524905330,1677524908112,2,10,10,Saving money is important.,-1,1677524368888.0,19.0,Have you seen the Oscar nominees?,0,1677524960650
1009,1677525406359,1677525409602,2,10,10,Learning languages is fun.,-1,0.0,0.0,,0,1677525418360
1010,1677525441561,1677525441912,2,8,8,Homemade pizza is the best.,-1,0.0,0.0,,0,1677526808533
1011,1677525479993,1677525480577,2,10,10,I'm studying for my exams.,-1,0.0,0.0,,0,1677525487465
1012,1677525529248,1677525532574,2,19,19,Sunsets are so beautiful.,-1,0.0,0.0,,0,1677526179377
1013,1677525810241,1677525816727,2,16,16,Have you tried the latest Xbox game?,-1,0.0,0.0,,0,1677576724973
1014,1677525916462,1677525920002,2,19,19,I love vintage clothing.,-1,0.0,0.0,,0,1677526179377
1015,1677526474855,1677526476684,2,7,7,I'm studying for my exams.,-1,0.0,0.0,,0,1677526808528
1016,1677526488084,1677526491086,2,19,19,I got a new fish tank.,-1,0.0,0.0,,0,1677526808528
1017,1677526502895,1677526504768,2,17,17,Saving money is important.,-1,0.0,0.0,,0,1677526808528
1018,1677526511694,1677526516301,2,16,16,Jazz is so soothing.,-1,0.0,0.0,,0,1677526808528
1019,1677526557592,1677526559176,2,7,7,The latest Marvel movie was awesome!,-1,0.0,0.0,,0,1677526808528
1020,1677526614007,1677526617950,2,7,7,I'm on a new diet.,-1,0.0,0.0,,0,1677526808528
1021,1677526650793,1677526651811,2,8,8,Cryptocurrencies are so volatile.,-1,0.0,0.0,,0,1677526808528
1022,1677526677541,1677526679426,2,7,7,Meditation is so relaxing.,-1,0.0,0.0,,0,1677526808528
1023,1677526713178,1677526716263,2,19,19,Have you read the latest bestseller?,-1,0.0,0.0,,0,1677526808528
1024,1677528084546,1677528086145,2,6,6,Homemade pizza is the best.,-1,1677526557592.0,7.0,The latest Marvel movie was awesome!,0,1677528090289
1025,1677548371158,1677548371906,6,8,8,I'm thinking of investing in stocks.,-1,0.0,0.0,,0,1677548375695
1026,1677548428989,1677548429011,6,2,68,I love vintage clothing.,1677548432219,0.0,0.0,,0,-1
1027,1677548457983,1677548458475,6,7,7,I love romantic comedies.,-1,0.0,0.0,,0,1677548458675
1028,1677548468472,1677548469015,6,8,8,I love romantic comedies.,-1,0.0,0.0,,0,1677548469160
1029,1677548508232,1677548508238,6,2,68,Tennis is a great workout.,1677548511388,0.0,0.0,,0,-1
1030,1677548524949,1677548524959,6,2,68,Sunsets are so beautiful.,1677548527945,0.0,0.0,,0,-1
1031,1677548535531,1677548536284,6,8,8,Have you read the latest bestseller?,-1,0.0,0.0,,0,1677548540520
1032,1677548579729,1677548579747,6,2,68,Mystery books are so engaging.,1677548582854,0.0,0.0,,0,-1
1033,1677548600681,1677548602035,6,8,8,Have you seen the Oscar nominees?,-1,0.0,0.0,,0,1677548606143
1034,1677548633669,1677548633673,6,2,68,I went for a walk in the park.,1677548853269,0.0,0.0,,0,-1
1035,1677549656615,1677549658240,6,8,8,I'm studying for my exams.,-1,0.0,0.0,,0,1677549662467
1036,1677549719141,1677549719153,6,2,68,I just finished reading a great novel.,1677549726278,0.0,0.0,,0,-1
1037,1677549725671,1677549727431,6,8,8,,-1,0.0,0.0,,0,1677549730842
1038,1677549911822,1677549913996,6,7,7,Summer fashion trends are so colorful.,-1,0.0,0.0,,0,1677549982108
1039,1677549974405,1677549975775,6,7,7,Saving money is important.,-1,0.0,0.0,,0,1677549982108
1040,1677550016517,1677550017380,6,7,7,Learning languages is fun.,-1,0.0,0.0,,0,1677550034419
1041,1677550029018,1677550030042,6,6,6,Learning languages is fun.,-1,0.0,0.0,,0,1677550034419
1042,1677550629269,1677550630999,2,8,8,Tennis is a great workout.,-1,0.0,0.0,,0,1677576724967
1043,1677551338664,1677551342969,2,19,19,I'm planning a trip to Europe.,-1,0.0,0.0,,0,1677576724967
1044,1677553268041,1677553270273,3,7,7,,-1,0.0,0.0,,0,1677577553743
1045,1677553281374,1677553283028,3,7,7,,-1,0.0,0.0,,0,1677577553743
1046,1677553454763,1677553457955,3,19,19,Beaches are my favorite vacation spots.,-1,0.0,0.0,,0,1677603317327
1047,1677553668725,1677553670099,3,7,7,I got a new pair of shoes.,-1,0.0,0.0,,0,1677577558430
1048,1677601712504,1677601742114,2,7,7,I'm planning a trip to Europe.,-1,0.0,0.0,,0,1677603311883
1049,1677601818828,1677601820270,2,5,5,Saving money is important.,-1,0.0,0.0,,0,1677603311858
1050,1677602102412,1677602106673,2,19,19,I love vintage clothing.,-1,0.0,0.0,,0,1677603311858
1051,1677602143923,1677602147599,2,19,19,Homemade pizza is the best.,-1,0.0,0.0,,0,1677603311858
1052,1677602185599,1677602186825,2,17,17,I love romantic comedies.,-1,0.0,0.0,,0,1677603311858
1053,1677602295243,1677602296382,2,9,9,I just finished reading a great novel.,-1,0.0,0.0,,0,1677603311858
1054,1677602922296,1677602926595,3,19,19,I love spicy Thai food.,-1,0.0,0.0,,0,1677603317309
1055,1677603013185,1677603016870,3,7,7,Tennis is a great workout.,-1,0.0,0.0,,0,1677603317309
1056,1677603027040,1677603034167,3,7,7,Saving money is important.,-1,0.0,0.0,,0,1677603317309
1057,1677603127887,1677603132111,3,19,19,Basketball is so exciting!,-1,0.0,0.0,,0,1677603317309
1058,1677603187280,1677603191155,3,19,19,Mystery books are so engaging.,-1,0.0,0.0,,0,1677603317309
1059,1677603198415,1677603202114,3,19,19,I tried a new Italian restaurant.,-1,0.0,0.0,,0,1677603317309
1060,1677603263944,1677603267925,3,19,19,I'm thinking of investing in stocks.,-1,0.0,0.0,,0,1677603317309
1061,1677603355661,1677603357336,2,6,6,Nature is so refreshing.,-1,0.0,0.0,,0,1677603423831
1062,1677603402507,1677603405306,2,11,11,,-1,0.0,0.0,,0,1677603423831
1063,1677603437915,1677603441374,2,19,19,I'm taking an online course.,-1,0.0,0.0,,0,1677603441571
1064,1677603479270,1677603479912,2,5,5,I love strategy games.,-1,1677603355661.0,6.0,Nature is so refreshing.,0,1677603480954
1065,1677603486571,1677603486590,2,2,18,,1677603487498,0.0,0.0,,0,-1
1066,1677603530028,1677603530673,2,8,8,I'm thinking of investing in stocks.,-1,0.0,0.0,,0,1677603530960
1067,1677603535711,1677603535768,2,2,18,Have you seen the Oscar nominees?,1677603537237,0.0,0.0,,0,-1
1068,1677603551412,1677603552500,2,5,5,I'm thinking of investing in stocks.,-1,1677603535711.0,2.0,Have you seen the Oscar nominees?,0,1677603559101
1069,1677605559369,1677605572222,3,7,7,I'm taking an online course.,-1,0.0,0.0,,0,1677605585432
1070,1677628179508,1677628184774,3,19,19,Have you read the latest bestseller?,-1,0.0,0.0,,0,1677629580669
1071,1677632331654,1677632335887,2,10,10,I just finished reading a great novel.,-1,0.0,0.0,,0,1677639219927
1072,1677632395557,1677632397072,2,12,12,I'm planning a trip to Europe.,-1,0.0,0.0,,0,1677632402508
1073,1677632431210,1677632432328,2,9,9,Meditation is so relaxing.,-1,0.0,0.0,,0,1677632481601
1074,1677632511177,1677632515903,2,9,9,,-1,0.0,0.0,,0,1677634257416
1075,1677632526853,1677632528123,2,9,9,I tried a new Italian restaurant.,-1,0.0,0.0,,0,1677634257416
1076,1677632524476,1677632528208,2,19,19,Tennis is a great workout.,-1,0.0,0.0,,0,1677634257416
1077,1677633083312,1677633084912,2,8,8,Sunsets are so beautiful.,-1,0.0,0.0,,0,1677634257416
1078,1677633098555,1677633102541,2,19,19,I'm thinking of investing in stocks.,-1,0.0,0.0,,0,1677634257416
1079,1677633132119,1677633134106,2,6,6,The latest Marvel movie was awesome!,-1,1677632331654.0,10.0,I just finished reading a great novel.,0,1677634257416
1080,1677633166263,1677633170197,2,19,19,I'm thinking of investing in stocks.,-1,0.0,0.0,,0,1677634257416
1081,1677636439409,1677636456630,2,11,11,I've started doing yoga.,-1,1677633098555.0,19.0,I'm thinking of investing in stocks.,0,1677639219911
